Venta_ID,Fecha,Pais,Ciudad,Canal_Venta,Categoria,Ventas,Costo,Utilidad,Margen_Utilidad,Segmento,Satisfaccion
1830,2025-01-01,Peru,Santiago,Tienda Fisica,Oficina,1631974,961339,670635,0.41,Premium,1
1831,2025-01-01,Peru,Lima,Ecommerce,Hogar,3614645,2430274,1184371,0.33,Corporativo,2
1832,2025-01-01,Mexico,Bogota,Tienda Fisica,Hogar,1991246,1202910,788336,0.4,Basico,1
1833,2025-01-01,Colombia,Lima,Tienda Fisica,Oficina,3449220,2339767,1109453,0.32,Premium,3
1834,2025-01-01,Peru,Bogota,App Movil,Hogar,4347558,2507230,1840328,0.42,Corporativo,3
1835,2025-01-01,Peru,Lima,Ecommerce,Tecnologia,4677762,3951604,726158,0.16,Basico,2
1836,2025-01-01,Mexico,Santiago,App Movil,Hogar,920010,705836,214174,0.23,Corporativo,5
1837,2025-01-01,Peru,Cartagena,App Movil,Hogar,1126077,823930,302147,0.27,Basico,3
1838,2025-01-01,Colombia,Bogota,Tienda Fisica,Oficina,832514,417703,414811,0.5,Basico,4
1839,2025-01-01,Mexico,Lima,Tienda Fisica,Tecnologia,1269910,576451,693459,0.55,Corporativo,5
1840,2025-01-01,Colombia,Santiago,Tienda Fisica,Hogar,2133950,1695366,438584,0.21,Corporativo,3
1841,2025-01-01,Colombia,Lima,Tienda Fisica,Tecnologia,4623683,3073833,1549850,0.34,Premium,5
1842,2025-01-01,Chile,Bogota,Ecommerce,Oficina,4992755,3175698,1817057,0.36,Corporativo,3
1843,2025-01-01,Peru,Cartagena,Ecommerce,Tecnologia,1094406,575780,518626,0.47,Corporativo,4
1844,2025-01-01,Peru,Lima,Ecommerce,Hogar,2064903,1287346,777557,0.38,Corporativo,5
1845,2025-01-01,Peru,Cartagena,App Movil,Oficina,2524558,1427019,1097539,0.43,Corporativo,3
1846,2025-01-01,Peru,Lima,Tienda Fisica,Oficina,4173251,2260990,1912261,0.46,Premium,4
1847,2025-01-01,Chile,Bogota,App Movil,Tecnologia,2463316,2043663,419653,0.17,Premium,4
1848,2025-01-01,Peru,Bogota,App Movil,Oficina,168292,127371,40921,0.24,Basico,3
1849,2025-01-01,Peru,Lima,App Movil,Oficina,2942453,2105602,836851,0.28,Basico,1
1850,2025-01-01,Mexico,Cartagena,App Movil,Tecnologia,4941915,2630728,2311187,0.47,Corporativo,2
1851,2025-01-01,Chile,Lima,Tienda Fisica,Hogar,2662674,1340606,1322068,0.5,Basico,3
1852,2025-01-01,Chile,Lima,App Movil,Hogar,4912342,3926269,986073,0.2,Corporativo,2
1853,2025-01-01,Colombia,Santiago,Ecommerce,Hogar,3286841,1544177,1742664,0.53,Corporativo,4
1854,2025-01-01,Chile,Lima,Ecommerce,Hogar,2207613,1438229,769384,0.35,Basico,3
1855,2025-01-01,Chile,Lima,App Movil,Oficina,1144672,558396,586276,0.51,Corporativo,1
1856,2025-01-01,Colombia,Cartagena,Ecommerce,Tecnologia,2272525,1539275,733250,0.32,Corporativo,3
1857,2025-01-01,Colombia,Lima,Ecommerce,Hogar,1056997,606167,450830,0.43,Premium,2
1858,2025-01-01,Colombia,Bogota,Tienda Fisica,Hogar,4388791,3411451,977340,0.22,Premium,4
1859,2025-01-01,Colombia,Lima,App Movil,Hogar,2465861,1702079,763782,0.31,Basico,2
1860,2025-01-01,Mexico,Santiago,App Movil,Tecnologia,2674987,2180809,494178,0.18,Basico,2
1861,2025-01-01,Chile,Santiago,App Movil,Tecnologia,2605401,1789573,815828,0.31,Corporativo,1
1862,2025-01-01,Peru,Santiago,App Movil,Tecnologia,975204,639627,335577,0.34,Basico,5
1863,2025-01-01,Chile,Bogota,App Movil,Tecnologia,3806222,2419519,1386703,0.36,Premium,4
1864,2025-01-01,Mexico,Cartagena,Tienda Fisica,Hogar,1272591,899780,372811,0.29,Corporativo,3
1865,2025-01-01,Peru,Cartagena,Tienda Fisica,Tecnologia,2666318,1887942,778376,0.29,Basico,1
1866,2025-01-01,Chile,Cartagena,Ecommerce,Tecnologia,756054,508646,247408,0.33,Basico,3
1867,2025-01-01,Mexico,Santiago,Tienda Fisica,Tecnologia,385748,247059,138689,0.36,Premium,5
1868,2025-01-01,Colombia,Lima,Tienda Fisica,Oficina,2129898,1727470,402428,0.19,Corporativo,3
1869,2025-01-01,Chile,Cartagena,Tienda Fisica,Hogar,4204079,3111307,1092772,0.26,Premium,3
1870,2025-01-01,Peru,Bogota,Tienda Fisica,Oficina,4131308,2817773,1313535,0.32,Basico,2
1871,2025-01-01,Mexico,Bogota,Tienda Fisica,Tecnologia,921377,652555,268822,0.29,Basico,3
1872,2025-01-01,Mexico,Bogota,Ecommerce,Oficina,3044211,1453129,1591082,0.52,Premium,1
1873,2025-01-01,Chile,Santiago,App Movil,Hogar,1497020,1086225,410795,0.27,Basico,1
1874,2025-01-01,Chile,Cartagena,App Movil,Hogar,3657695,2510528,1147167,0.31,Basico,5
1875,2025-01-01,Mexico,Santiago,Tienda Fisica,Tecnologia,3609712,1876731,1732981,0.48,Corporativo,1
1876,2025-01-01,Colombia,Lima,Ecommerce,Tecnologia,4208141,2696786,1511355,0.36,Basico,2
1877,2025-01-01,Peru,Bogota,App Movil,Hogar,3835198,2862253,972945,0.25,Basico,5
1878,2025-01-01,Mexico,Cartagena,Ecommerce,Oficina,4784912,3930078,854834,0.18,Corporativo,2
1879,2025-01-01,Peru,Santiago,Ecommerce,Tecnologia,4043295,2017120,2026175,0.5,Corporativo,2
1880,2025-01-01,Peru,Cartagena,App Movil,Hogar,1708622,837005,871617,0.51,Corporativo,1
1881,2025-01-01,Peru,Santiago,Ecommerce,Tecnologia,2777434,1385676,1391758,0.5,Corporativo,2
1882,2025-01-01,Mexico,Bogota,App Movil,Tecnologia,4125682,2114543,2011139,0.49,Premium,5
1883,2025-01-01,Chile,Cartagena,Tienda Fisica,Oficina,235675,169489,66186,0.28,Basico,2
1884,2025-01-01,Mexico,Bogota,Tienda Fisica,Oficina,2066600,1264049,802551,0.39,Corporativo,4
1885,2025-01-01,Mexico,Santiago,Ecommerce,Hogar,3828238,2528718,1299520,0.34,Corporativo,4
1886,2025-01-01,Chile,Lima,App Movil,Hogar,885111,705280,179831,0.2,Corporativo,1
1887,2025-01-01,Peru,Lima,Tienda Fisica,Oficina,1222642,781514,441128,0.36,Premium,2
1888,2025-01-01,Colombia,Lima,Ecommerce,Tecnologia,358584,243547,115037,0.32,Premium,4
1889,2025-01-01,Colombia,Cartagena,Ecommerce,Oficina,3088031,1768113,1319918,0.43,Basico,2
1890,2025-01-01,Colombia,Bogota,App Movil,Oficina,4033164,2171181,1861983,0.46,Corporativo,5
1891,2025-01-01,Peru,Cartagena,App Movil,Hogar,790403,572986,217417,0.28,Basico,4
1892,2025-01-01,Chile,Cartagena,Tienda Fisica,Hogar,3000696,2145717,854979,0.28,Corporativo,1
1893,2025-01-01,Chile,Santiago,Tienda Fisica,Oficina,322237,259814,62423,0.19,Corporativo,4
1894,2025-01-01,Mexico,Cartagena,Ecommerce,Tecnologia,946664,780889,165775,0.18,Corporativo,3
1895,2025-01-01,Peru,Cartagena,Tienda Fisica,Tecnologia,1901048,1612443,288605,0.15,Premium,4
1896,2025-01-01,Mexico,Lima,Ecommerce,Hogar,2783977,1627717,1156260,0.42,Premium,3
1897,2025-01-01,Mexico,Bogota,Tienda Fisica,Tecnologia,3014883,1477641,1537242,0.51,Corporativo,4
1898,2025-01-01,Chile,Santiago,App Movil,Tecnologia,3050691,2267918,782773,0.26,Basico,5
1899,2025-01-01,Peru,Cartagena,Tienda Fisica,Oficina,2776591,1643331,1133260,0.41,Corporativo,2
1900,2025-01-01,Chile,Santiago,Ecommerce,Hogar,3378232,2130059,1248173,0.37,Basico,2
1901,2025-01-01,Peru,Bogota,App Movil,Hogar,1036189,670021,366168,0.35,Premium,4
1902,2025-01-01,Peru,Bogota,Ecommerce,Tecnologia,2080184,1324628,755556,0.36,Premium,2
1903,2025-01-01,Colombia,Cartagena,Ecommerce,Hogar,3361864,2307445,1054419,0.31,Corporativo,5
1904,2025-01-01,Peru,Bogota,App Movil,Oficina,2953807,1510135,1443672,0.49,Premium,5
1905,2025-01-01,Chile,Cartagena,Ecommerce,Hogar,2376467,1092742,1283725,0.54,Basico,5
1906,2025-01-01,Colombia,Lima,Tienda Fisica,Oficina,2595053,1581120,1013933,0.39,Corporativo,4
1907,2025-01-01,Peru,Santiago,Tienda Fisica,Tecnologia,2065303,1298430,766873,0.37,Premium,3
1908,2025-01-01,Colombia,Lima,Tienda Fisica,Hogar,226235,104187,122048,0.54,Premium,3
1909,2025-01-01,Colombia,Lima,Tienda Fisica,Hogar,3692843,2097605,1595238,0.43,Corporativo,3
1910,2025-01-01,Mexico,Lima,Tienda Fisica,Oficina,2419303,1790929,628374,0.26,Basico,4
1911,2025-01-01,Peru,Lima,Tienda Fisica,Oficina,608216,316987,291229,0.48,Corporativo,5
1912,2025-01-01,Colombia,Bogota,Tienda Fisica,Tecnologia,1365560,643358,722202,0.53,Premium,4
1913,2025-01-01,Colombia,Cartagena,App Movil,Oficina,2021613,1206534,815079,0.4,Basico,4
1914,2025-01-01,Peru,Bogota,Tienda Fisica,Hogar,3406421,2160517,1245904,0.37,Premium,1
1915,2025-01-01,Colombia,Cartagena,Tienda Fisica,Oficina,1905360,1456326,449034,0.24,Corporativo,1
1916,2025-01-01,Mexico,Cartagena,Tienda Fisica,Oficina,4611666,2707576,1904090,0.41,Basico,1
1917,2025-01-01,Colombia,Santiago,Tienda Fisica,Hogar,1448683,1073618,375065,0.26,Premium,5
1918,2025-01-01,Mexico,Bogota,Ecommerce,Hogar,3628938,2328352,1300586,0.36,Premium,2
1919,2025-01-01,Chile,Cartagena,App Movil,Oficina,1424285,681906,742379,0.52,Corporativo,3
1920,2025-01-01,Peru,Cartagena,App Movil,Tecnologia,2253624,1090465,1163159,0.52,Corporativo,1
1921,2025-01-01,Colombia,Lima,Ecommerce,Oficina,2514388,1921890,592498,0.24,Basico,3
1922,2025-01-01,Mexico,Lima,Ecommerce,Tecnologia,2534748,1881971,652777,0.26,Corporativo,5
1923,2025-01-01,Mexico,Lima,App Movil,Oficina,1140895,657068,483827,0.42,Basico,5
1924,2025-01-01,Colombia,Cartagena,Ecommerce,Hogar,4071677,2649592,1422085,0.35,Premium,1
1925,2025-01-01,Colombia,Bogota,App Movil,Tecnologia,302039,185940,116099,0.38,Basico,2
1926,2025-01-01,Peru,Cartagena,App Movil,Hogar,3336684,2695247,641437,0.19,Corporativo,3
1927,2025-01-01,Colombia,Santiago,Tienda Fisica,Hogar,1918969,1004852,914117,0.48,Basico,2
1928,2025-01-01,Mexico,Bogota,Ecommerce,Oficina,3734974,2515804,1219170,0.33,Corporativo,3
1929,2025-01-01,Peru,Cartagena,Ecommerce,Oficina,1776779,1427438,349341,0.2,Basico,3
1930,2025-01-01,Colombia,Cartagena,Tienda Fisica,Hogar,2860883,2279511,581372,0.2,Corporativo,1
1931,2025-01-01,Chile,Bogota,Tienda Fisica,Tecnologia,1970875,1283954,686921,0.35,Premium,4
1932,2025-01-01,Chile,Lima,App Movil,Oficina,1170518,730368,440150,0.38,Basico,5
1933,2025-01-01,Colombia,Santiago,Tienda Fisica,Hogar,1243079,719481,523598,0.42,Basico,2
1934,2025-01-01,Peru,Bogota,Ecommerce,Hogar,3963441,2383941,1579500,0.4,Corporativo,1
1935,2025-01-01,Mexico,Santiago,Ecommerce,Oficina,4974917,3036809,1938108,0.39,Premium,1
1936,2025-01-01,Mexico,Cartagena,Tienda Fisica,Tecnologia,1866518,870175,996343,0.53,Corporativo,2
1937,2025-01-01,Chile,Santiago,Ecommerce,Oficina,523927,400373,123554,0.24,Basico,4
1938,2025-01-01,Chile,Lima,App Movil,Oficina,1499644,1011932,487712,0.33,Premium,5
1939,2025-01-01,Colombia,Santiago,Tienda Fisica,Tecnologia,4790785,2590474,2200311,0.46,Basico,2
1940,2025-01-01,Peru,Lima,App Movil,Tecnologia,4748335,3152796,1595539,0.34,Corporativo,1
1941,2025-01-01,Peru,Santiago,Ecommerce,Hogar,1424819,874351,550468,0.39,Corporativo,5
1942,2025-01-01,Chile,Bogota,Ecommerce,Hogar,4544350,2845763,1698587,0.37,Corporativo,4
1943,2025-01-01,Peru,Lima,Ecommerce,Tecnologia,2375327,1547803,827524,0.35,Corporativo,3
1944,2025-01-01,Chile,Lima,Ecommerce,Oficina,1258239,629072,629167,0.5,Corporativo,5
1945,2025-01-01,Chile,Lima,App Movil,Tecnologia,1702160,907944,794216,0.47,Basico,4
1946,2025-01-01,Chile,Santiago,App Movil,Hogar,4353147,3523926,829221,0.19,Premium,4
1947,2025-01-01,Colombia,Cartagena,Ecommerce,Oficina,854505,397026,457479,0.54,Basico,2
1948,2025-01-01,Mexico,Cartagena,Tienda Fisica,Oficina,1850609,892471,958138,0.52,Basico,2
1949,2025-01-01,Mexico,Santiago,Tienda Fisica,Oficina,4797713,2998560,1799153,0.38,Corporativo,2
1950,2025-01-01,Chile,Lima,App Movil,Hogar,2096288,1056121,1040167,0.5,Premium,1
1951,2025-01-01,Colombia,Lima,Tienda Fisica,Tecnologia,2580127,1269485,1310642,0.51,Corporativo,4
1952,2025-01-01,Chile,Lima,App Movil,Hogar,4819648,2256142,2563506,0.53,Corporativo,2
1953,2025-01-01,Chile,Lima,Ecommerce,Oficina,1386649,765932,620717,0.45,Basico,4
1954,2025-01-01,Chile,Bogota,App Movil,Tecnologia,974701,543990,430711,0.44,Corporativo,3
1955,2025-01-01,Peru,Santiago,App Movil,Hogar,136964,95711,41253,0.3,Premium,1
1956,2025-01-01,Mexico,Santiago,Tienda Fisica,Hogar,177610,130286,47324,0.27,Premium,5
1957,2025-01-01,Mexico,Lima,App Movil,Oficina,4238234,2788770,1449464,0.34,Corporativo,4
1958,2025-01-01,Peru,Cartagena,App Movil,Oficina,685600,499047,186553,0.27,Premium,2
1959,2025-01-01,Chile,Santiago,Ecommerce,Tecnologia,2602674,1908994,693680,0.27,Premium,4
1960,2025-01-01,Chile,Bogota,App Movil,Oficina,2513696,1281018,1232678,0.49,Premium,1
1961,2025-01-01,Chile,Cartagena,Ecommerce,Hogar,4975375,3241778,1733597,0.35,Basico,3
1962,2025-01-01,Chile,Santiago,App Movil,Oficina,1022163,514880,507283,0.5,Basico,2
1963,2025-01-01,Peru,Cartagena,Tienda Fisica,Tecnologia,3225795,1613226,1612569,0.5,Basico,1
1964,2025-01-01,Mexico,Bogota,App Movil,Hogar,2907790,1464096,1443694,0.5,Corporativo,3
1965,2025-01-01,Chile,Bogota,Tienda Fisica,Hogar,3386321,2770095,616226,0.18,Corporativo,3
1966,2025-01-01,Colombia,Lima,Ecommerce,Tecnologia,3474559,1795645,1678914,0.48,Corporativo,3
1967,2025-01-01,Peru,Santiago,Ecommerce,Oficina,3646505,2688144,958361,0.26,Premium,4
1968,2025-01-01,Mexico,Cartagena,Ecommerce,Oficina,1759561,1277372,482189,0.27,Premium,3
1969,2025-01-01,Peru,Lima,Ecommerce,Hogar,938688,739961,198727,0.21,Premium,3
1970,2025-01-01,Colombia,Cartagena,Tienda Fisica,Oficina,978385,589533,388852,0.4,Corporativo,1
1971,2025-01-01,Chile,Cartagena,App Movil,Tecnologia,387341,193096,194245,0.5,Premium,5
1972,2025-01-01,Chile,Lima,Tienda Fisica,Hogar,1964104,1445525,518579,0.26,Premium,1
1973,2025-01-01,Colombia,Bogota,Ecommerce,Oficina,2985962,1887942,1098020,0.37,Corporativo,3
1974,2025-01-01,Peru,Santiago,App Movil,Oficina,4352783,2632979,1719804,0.4,Corporativo,3
1975,2025-01-01,Mexico,Cartagena,Ecommerce,Oficina,2769992,1933273,836719,0.3,Corporativo,5
1976,2025-01-01,Chile,Lima,Tienda Fisica,Hogar,3851923,1874310,1977613,0.51,Basico,4
1977,2025-01-01,Mexico,Bogota,App Movil,Oficina,4888610,2463165,2425445,0.5,Basico,4
1978,2025-01-01,Peru,Cartagena,Tienda Fisica,Hogar,2445742,1985236,460506,0.19,Corporativo,1
1979,2025-01-01,Peru,Cartagena,Ecommerce,Tecnologia,4136332,2304825,1831507,0.44,Premium,3
1980,2025-01-01,Peru,Cartagena,Tienda Fisica,Tecnologia,1452752,1138120,314632,0.22,Corporativo,1
1981,2025-01-01,Peru,Lima,Tienda Fisica,Hogar,4622241,3564444,1057797,0.23,Premium,3
1982,2025-01-01,Peru,Bogota,Ecommerce,Oficina,2366581,1193786,1172795,0.5,Basico,1
1983,2025-01-01,Mexico,Lima,Ecommerce,Tecnologia,4984990,3004250,1980740,0.4,Corporativo,2
1984,2025-01-01,Chile,Lima,Tienda Fisica,Hogar,2017535,1522725,494810,0.25,Premium,2
1985,2025-01-01,Chile,Santiago,Ecommerce,Tecnologia,2915256,1673316,1241940,0.43,Premium,3
1986,2025-01-01,Colombia,Bogota,Ecommerce,Tecnologia,668039,400240,267799,0.4,Premium,4
1987,2025-01-01,Chile,Santiago,Ecommerce,Oficina,4054506,1986119,2068387,0.51,Basico,5
1988,2025-01-01,Chile,Lima,Ecommerce,Tecnologia,4748068,2644944,2103124,0.44,Premium,5
1989,2025-01-01,Peru,Lima,Ecommerce,Hogar,137033,91975,45058,0.33,Basico,5
1990,2025-01-01,Mexico,Santiago,Tienda Fisica,Oficina,3039188,1953854,1085334,0.36,Premium,3
1991,2025-01-01,Colombia,Bogota,Tienda Fisica,Tecnologia,4148715,3215367,933348,0.22,Basico,4
1992,2025-01-01,Chile,Bogota,Tienda Fisica,Oficina,2849902,1364980,1484922,0.52,Premium,3
1993,2025-01-01,Colombia,Cartagena,Tienda Fisica,Tecnologia,2200783,1226565,974218,0.44,Basico,3
1994,2025-01-01,Colombia,Cartagena,Tienda Fisica,Tecnologia,3097203,2361714,735489,0.24,Premium,4
1995,2025-01-01,Colombia,Santiago,App Movil,Tecnologia,3785241,2187135,1598106,0.42,Corporativo,3
1996,2025-01-01,Peru,Cartagena,App Movil,Oficina,1288808,859417,429391,0.33,Corporativo,4
1997,2025-01-01,Peru,Lima,Ecommerce,Tecnologia,4835144,4020444,814700,0.17,Basico,2
1998,2025-01-01,Colombia,Cartagena,App Movil,Tecnologia,4803258,3095220,1708038,0.36,Premium,2
1999,2025-01-01,Chile,Bogota,Tienda Fisica,Oficina,4796851,3272440,1524411,0.32,Corporativo,3
2000,2025-01-01,Peru,Bogota,Tienda Fisica,Hogar,3728753,3134390,594363,0.16,Basico,3
